Area_ID,Latitude,Longitude,Especie,Solo,Prod_Anual_Ton,Biomassa_t_ha,Teor_Carbono_pct,Indice_Sustentabilidade,Custo_Producao_R$/ha,Preco_Venda_R$/Ton,CH4_emissao_kg_ha,N2O_emissao_kg_ha,Temp_Solo_C,Umidade_Solo_pct,Precipitacao_mm
B111,-2.7369882000810972,-59.70615934297159,Açaí,Latossolo,32.419931382336145,16.244353283330323,50.445199840226344,0.49988143253692624,3860.6300544625865,677.6432465950592,63.27920247081224,4.545914566197925,27.69250007535348,44.76754203061341,2250.410612042351
B112,-3.067228336798291,-59.49961295527813,Cacau,Argissolo,23.49172262161782,17.28615214336388,54.7715060487028,0.7446433103378103,3951.9881959632166,776.4346793469058,68.27985662022819,5.020465875521572,29.478415414867136,46.54651189041992,2121.9818021854144
B113,-3.2399625293439733,-59.17533316591434,Cacau,Latossolo,41.366262733252626,21.062301559473834,48.22723878386806,0.7211499249138398,3765.0401141778034,772.1814258796694,45.38655648235304,3.550662359368051,30.945515415677708,35.74121102419567,2950.2015207371105
B114,-2.709288409643759,-58.60130305470308,Cupuaçu,Latossolo,31.789274890190512,23.4134333650169,42.74601058320303,0.8573531093919043,3314.1651186909544,953.4444439451868,49.55988976075456,5.864278185875959,28.714564479946294,49.94741313376887,2605.282085756203
B115,-2.1733570119584282,-60.05652785269551,Açaí,Neossolo,25.872614805405156,19.480213791782386,52.5158822036373,1.0,4094.17879422537,845.7626602711589,45.386092680725895,6.5691590686398245,28.326049225180743,41.80620065604765,2517.374127583306
B116,-2.310648935044087,-59.29411203660383,Cupuaçu,Neossolo,27.154625947528537,22.036768348848113,49.043261351444364,0.558235867650589,2831.135677469244,1191.0893931914607,55.06420531968166,3.4754449356439743,30.693875488756834,35.91234008612984,2725.526558239942
B117,-2.2827813015908083,-59.2004594866063,Castanha,Latossolo,29.69903449112258,13.56349255975988,60.04925846835549,0.32179935154964995,4552.279675048792,683.7478898266639,70.7845235801075,4.273822146607562,26.44702942201121,55.05412359080061,2500.3866042907466
B118,-2.7809773908997593,-60.11948371614427,Cacau,Neossolo,33.80193005898225,20.67020053015153,42.539135256022696,0.9989335547427413,2866.6321935582523,786.0787799718196,63.49675990625328,6.789084724147532,27.008646271633303,38.63223571230471,2576.6252829446344
B119,-2.8488996997666227,-59.793600573178466,Cacau,Neossolo,29.264433364062736,19.60667021394583,52.142797771957476,0.4673876701733921,3393.9886477293276,953.9542140686583,89.66585181074785,6.12044325864138,27.406479624621827,46.098388129764565,2191.629245110496
B120,-3.4564027627264355,-60.23340554930739,Castanha,Gleissolo,37.72224773343489,12.391782599882783,49.3135708070639,0.758295617207657,2827.677542186824,919.0881149101511,61.64144688606126,4.016069285397406,29.298490882905707,41.81080757488389,2413.6063218947056
B121,-3.0618015944150536,-59.233955994537574,Castanha,Argissolo,35.353844230625,21.87025253481027,56.17076768498055,0.3294666651186231,3025.7046175553724,776.6372688175557,68.61855341205148,4.034509493123729,28.364448620554626,43.262726896696236,2458.2986306526864
B122,-2.4325105139034213,-59.91936672876569,Açaí,Argissolo,37.64820498809298,23.742865599617417,39.20932039767136,0.5054312320113619,4098.33793389894,816.7056533380834,47.95106173572035,6.361579863196003,28.271483197089953,43.45188985223226,2091.9416665447907
B123,-2.2664215909266416,-58.86436951481454,Cupuaçu,Gleissolo,34.14662098748882,19.83144715074221,42.8827211352789,0.5214367781510658,4561.5146374605665,978.407941719053,68.20332515469842,5.72185890762397,29.19051189196488,51.48384638930168,2369.3758327529513
B124,-2.7154255428894083,-59.398518617342575,Castanha,Neossolo,28.091580406254707,22.050877305125077,38.86329997724897,0.8377920150253759,4215.8747956644365,1119.0602563410569,48.11026461507052,2.927814709080563,26.12501533318262,42.34785206160718,2329.763912091894
B125,-2.9677323619142504,-59.942676889711066,Castanha,Latossolo,33.54719220247175,22.007479816396312,49.95699753690088,0.8617812431656161,4095.9834684576376,642.205483058801,75.60822126365231,1.1577827859078003,25.81817304839547,40.47440768935725,2311.4416226941066
B126,-2.567950071068045,-59.347141430108934,Cupuaçu,Neossolo,24.329752169071156,22.082820463827318,43.68752274244467,0.6044986981288265,4003.43921941651,879.0493380039195,59.91312908911239,4.822070186504633,30.914850308505862,49.265722920759146,2124.3546588614417
B127,-2.6444589289648848,-58.797963946043225,Castanha,Latossolo,24.666183889262726,21.440005642144957,49.25808734595691,0.9054089614920965,4033.7862041744174,837.286065170253,61.506398955061286,4.582845410661467,26.215041627923405,48.35482468959771,2315.3075923671727
B128,-3.3118677494221767,-58.90451257905187,Castanha,Latossolo,35.947107207063794,16.684702644786757,42.28081616594932,0.9435863590109155,3176.2578261660933,1009.3678795435928,63.95448022217401,4.683301994531207,28.450156744167934,41.365254259614936,2187.745861720993
B129,-2.7258993370197544,-58.76063518618372,Cacau,Neossolo,15.136052366149173,19.673782799285185,47.8690361134403,0.3845751924862426,2998.198584951903,1110.1438246649038,97.18585882066857,4.684343913933766,23.34650010577642,29.416652064807614,2381.4419171182426
B130,-2.6298062321218536,-58.89712394701742,Cacau,Gleissolo,18.37449158622205,26.420509867864396,52.32906803715551,0.3637085813757177,3203.6428648297083,880.533568167428,59.63078630782342,4.159973004946158,30.064529454936146,39.031411017361656,2455.537021469684
B131,-2.204126812333359,-58.801808830396986,Açaí,Neossolo,30.58101045868348,19.686985737304056,54.66612473874751,0.7188087388105245,3709.424761317155,1043.7983895701775,74.3551077135474,3.53889913282741,31.808990918833562,46.167470592153805,2186.753831977065
B132,-2.335157465072193,-58.94408930198,Cupuaçu,Gleissolo,24.492545608387914,23.506339452141475,50.24016397380068,0.7509635179569423,3452.234800007426,940.0898595918029,33.43778614648148,3.8511889706576854,26.087860426539752,42.36312231255908,2161.2062731508818
B133,-2.239116941051737,-58.538645978006315,Cupuaçu,Gleissolo,31.879354377782775,22.910418287274908,52.79790592947465,1.0,3604.0239102000755,918.125505909573,75.33197476351906,4.469531542958208,27.69035886327095,47.355014731824674,2243.635639271478
B134,-2.258658624799983,-59.02722062111541,Castanha,Argissolo,30.36720515792559,21.77445020100896,52.29384825421061,0.5228565245851379,4060.8199035917564,885.8748552058821,72.94280215909168,4.912624984449098,30.83232842485318,44.19709338411077,2320.367937149035
B135,-2.694732281047764,-60.24333333742717,Açaí,Argissolo,32.17641629936073,21.313352812164748,51.80107392429625,0.8151505847327709,4042.794724806682,802.3872735319942,63.64018517437588,5.861368212296449,30.08090199293594,48.02100561092331,2120.212664016668
B136,-2.8500554277665158,-59.61875389236673,Castanha,Latossolo,38.90275491858773,16.1346302111895,50.17405448396978,0.8469733212258476,4276.7364810052295,806.8184407037177,65.47655061697756,5.888097649990801,30.75860108111003,40.00693097874627,2428.7294372138626
B137,-2.1142855844627246,-60.2759920553165,Castanha,Argissolo,19.41870767516955,15.39671585923255,45.32131372132938,0.7802732816633231,2978.7113842472054,1057.561822250036,67.28479941407691,3.911253548738344,30.292505062220688,61.87182196424507,2007.2083426490294
B138,-2.833060168707245,-60.001499763723295,Castanha,Gleissolo,39.982709852922184,17.931600408107546,48.29928239708552,0.8074501748806133,3747.872060343149,804.0068440012044,71.20732007625418,2.498206843635456,29.507311896409348,32.86657353458632,2443.322098366851
B139,-3.1842571519451712,-59.285174516907304,Cacau,Latossolo,22.462372289756843,21.142750265383725,55.91034757567214,0.425049731210522,3972.3494079996753,874.5380702978281,58.06660179453895,2.205438858919137,26.916238743772485,38.6966215560804,2383.5658925205344
B140,-3.0661982919483948,-59.530354080628825,Cupuaçu,Latossolo,29.162388785897573,18.474387780920463,49.80789520700361,0.81896512889458,2771.4328414725524,1205.7518980599727,76.49516382893216,4.611657573254442,30.515634104041638,48.9964724460615,2541.009995646484
B141,-2.9257863337247607,-58.805327959946894,Cupuaçu,Gleissolo,19.812680787015324,11.825866042888808,44.76032142170281,0.6580449438778374,3928.9940957553745,649.7995503230846,64.93920108396824,4.845609275950921,29.70497612229377,44.59449954399027,2515.1122607083594
B142,-2.457058317744541,-59.73307417517445,Cacau,Neossolo,22.6215637789354,18.60856009749274,48.70610709937824,0.631984928032632,3861.334117883097,1161.2719659832903,42.150955667038204,5.092614088364775,27.889226905930276,37.176604863884094,2968.920205019978
B143,-2.3974177630572977,-58.571522181424605,Cupuaçu,Gleissolo,32.462431656646764,14.78782077941677,47.59271611860118,0.7312428632804955,5360.133649544816,1028.3666706012334,53.60052336404286,3.7832473412912138,27.033446128434445,45.739462675293694,2471.4583603822707
B144,-2.932062011684796,-58.83554909824912,Cupuaçu,Latossolo,21.011118505044045,15.108659158199227,46.73771484765364,0.4895293454165722,3645.741618207465,1123.767098727699,64.2276934335542,5.403344667727942,27.540071626648736,48.78276753621259,2736.728757938335
B145,-2.434628518422886,-60.041546117785145,Cupuaçu,Argissolo,38.39503253897392,17.34253909617305,48.834941053592075,0.6680056045879778,4062.238877550682,801.9796621879035,68.3907544169341,3.7667421878258738,25.57263956932731,41.98290822403359,2419.9200954530147
B146,-3.385295635278728,-58.89430766392227,Cupuaçu,Neossolo,34.39237198572957,19.950833402396,54.61294663175112,0.7289673379991551,2982.3990022762773,763.6305587127163,64.65465088914952,5.512125748258289,26.22342665150058,44.73703847690482,2516.317872918388
B147,-3.3451837993157625,-59.13601182726834,Cupuaçu,Argissolo,32.9912783718722,26.39552364822916,36.2638007910428,0.6108764466289345,3415.552455364243,933.5892179901327,55.928193290896566,2.6093387224379856,25.322476204801816,60.33720537066273,2625.3270778920323
B148,-2.202088576573505,-58.77982389496441,Açaí,Latossolo,28.030179946380645,14.746539637794958,42.984377307470986,0.7609862591023149,3407.461738809123,797.9606367223942,56.10584163522072,3.4250766691857404,24.80909752309043,50.92079885355777,2095.4433230624454
B149,-3.1468652084966435,-58.55610155942356,Cupuaçu,Latossolo,35.642026569293904,13.017604785406448,40.8176160438879,0.645832979037757,4312.831644871045,910.9729306254845,82.79480856114768,2.6784597582822705,29.812181628857456,43.00421999088976,2412.402046196334
B150,-2.2594699034685792,-60.36503857980625,Castanha,Argissolo,32.57709208609332,19.20164001828891,52.33966004238805,0.524205095050285,3517.981004624075,848.3371886300315,75.05976999440539,4.938405900096029,26.83397625529898,49.24565556330516,2711.55756932443
B151,-2.856943822395253,-59.74821518348996,Açaí,Argissolo,33.53000869581916,13.847944529478614,49.85192515110517,0.7575342171988074,2587.730510111025,864.9836354505054,61.36171801002294,6.940710969953061,27.602136409216815,45.62212885609235,2315.8169767543777
B152,-3.222077864848497,-59.85869644308919,Açaí,Argissolo,22.24189281666572,15.656241774443192,49.91520897201547,0.29307955992204754,3355.38899958024,894.4896413396026,48.9640000128667,6.626971305406018,27.013185751299165,41.156682015312505,2149.424458567613
B153,-2.5262566414135748,-59.18830266544476,Cacau,Neossolo,23.81236821126293,10.447421669147294,52.822165959020325,0.619083353337536,3680.8457589406653,795.0240077134426,56.43644970682463,4.705895905602505,23.499861454838133,44.45085250193224,1989.0875320544283
B154,-2.4340626203409723,-60.44391639917087,Cupuaçu,Gleissolo,23.585025592493245,18.006276655248335,52.18104276179825,0.5692906884211197,3301.130292379078,730.5229791228131,75.14271621403846,5.813339532983524,33.17372992671235,45.455714023702804,2598.666409630233
B155,-3.4880449315378312,-59.44032000283483,Castanha,Latossolo,24.44477871268101,18.668964154755205,46.22893715283698,0.5068695806869581,2889.396986913814,904.5472565262357,56.27209808647931,4.899470722106676,28.887267778401366,46.88820455892529,2687.704060031336
B156,-2.5977665793848788,-60.096259875184245,Cupuaçu,Gleissolo,21.63518214445584,17.39448552297637,42.97979377752834,0.8186223890569513,3589.8848864550114,900.2807780578979,80.3492847097165,3.657141732595849,26.950299299152494,35.575201778821054,2186.5757506863456
B157,-3.048323000688083,-60.25239015038659,Açaí,Argissolo,32.290944592693,13.747491681679762,43.67172174260535,0.8179543096607991,3372.6882711433045,527.4312399511393,86.25126918683426,3.179344153927628,28.82787736953472,43.100216376529666,2187.6998313875283
B158,-2.625926180890323,-59.27027219039,Cacau,Latossolo,24.64931709239179,16.26359142226827,50.927686232548865,1.0,3528.9856635389083,733.0905183339656,51.196100398121075,4.196368271113115,26.141469853029278,47.682208010549225,2791.102976551865
B159,-2.9561021345207585,-59.15786453823772,Castanha,Argissolo,33.88292245489223,25.16117260218178,58.97810977945096,0.7987412310004673,4518.1379381213,807.0716848984321,43.67016105819026,6.445398913031918,29.338750765174908,45.51250821712247,2542.3047748413937
B160,-2.601901117665209,-60.075043370732274,Cacau,Gleissolo,26.579221647110103,19.80353308776376,53.10693097287949,0.501879142930044,4393.492957848929,968.4104937483562,39.03339762084552,4.151641525177762,30.61374729004006,31.73276749977601,2046.9690940986234
B161,-3.072735319196776,-60.44050979821519,Castanha,Neossolo,30.954546713419838,19.555428832953943,56.895804101164266,0.5959131401799251,4125.052188010088,812.0661117160136,66.39223284319536,7.126608984833912,29.5760292148084,43.664423581306316,2852.9169704920514
B162,-2.0761982308462352,-59.22169480968714,Açaí,Gleissolo,23.85456874748011,16.42170448789384,48.24170118048683,0.9039620127264606,3532.8458008008824,936.7290389818968,55.4374654519435,5.188173143371767,28.37570302498808,46.26742662127982,2693.5569556860128
B163,-2.489716116103614,-59.97116108092931,Cacau,Latossolo,46.68724637460755,20.5270125049589,45.29773068406569,0.8525804324556525,2772.5029564236565,908.6332342624947,39.66619301813532,5.520399129072865,29.17332389517211,55.18344418598377,2364.299802530066
B164,-2.6059019184554586,-59.62352099702664,Cacau,Gleissolo,34.57635675723666,18.90817118490919,51.09728669775258,0.7640714967703778,4825.3622008638395,998.9743668650434,81.53599802726762,4.818120207607485,29.783794324232492,51.26764612371443,2183.2431052855973
B165,-2.3166816211711003,-59.09542522330434,Cacau,Latossolo,33.227823498698456,21.425813503969653,48.22091944048931,0.7096576092291573,3206.636625258284,943.1081706733495,57.89227997136156,5.226086273404213,30.669785085364236,51.99602975812754,1926.685679244471
B166,-2.47561523313032,-60.33818087662759,Castanha,Neossolo,39.58834792711491,21.011709639129418,45.019716794511226,0.43296586237789847,3135.9940423668445,903.2373006498805,61.25874994864592,3.448243310144912,25.395474673847954,39.018189191544,2305.5990436101847
B167,-2.3396475470653986,-60.177045569113524,Cacau,Argissolo,13.164257772517844,27.799142520542816,48.44905775287682,1.0,4697.71999387806,936.1719861960161,54.020002171581936,6.747792296980078,26.726180431367432,48.98279203135148,2316.9634556106166
B168,-3.2624619353631608,-59.24147587545313,Castanha,Neossolo,30.45373805719931,19.54518093338756,48.47780686031917,0.934664298244288,3096.246576600354,957.8770240391462,68.21168281723013,6.750727153101463,25.647952552774147,30.776874260611585,2204.5831540829026
B169,-2.5982954976787207,-59.27940051342013,Cacau,Gleissolo,22.59960895067627,25.482728295106913,43.15664765029012,0.958202792610712,2592.2369206127787,1012.1615180409469,39.83126594268542,3.189788126438302,29.955387398711483,47.52806718727897,2556.951495422996
B170,-3.045888864460929,-60.39278968747466,Açaí,Argissolo,40.07898196254382,13.274670476425019,46.67130728681851,0.6544910238307897,3510.5563007860023,863.7372731680874,43.08000532117805,2.6563691813235897,31.457555139702404,63.93416595822495,1844.8286653059654
B171,-3.3413066652072945,-59.10043758760797,Cupuaçu,Neossolo,37.712594767725165,18.263341286303724,57.95118840064994,0.4447153037805011,3827.5008353150233,811.7114622965696,51.85044711812303,5.548382708343163,27.391013799429235,43.9059301971615,2389.2731038688767
B172,-3.2617445910610354,-58.76237049521571,Castanha,Neossolo,26.790817007751336,11.172317366168128,45.12351519063097,0.8048862846904152,3642.1512929402766,916.4829392860909,56.62920391614864,7.9498035009024175,30.344128890450456,46.46118493754512,2333.7469979534058
B173,-3.1993034423042426,-59.9719679751901,Açaí,Neossolo,26.10809152425572,19.89257017695002,48.2447668367372,0.5084602320076687,3379.7261824545667,696.1385949307528,49.586846367146556,4.770780457934024,27.93416277152908,55.933839040240855,2271.1728650596833
B174,-3.1492381518466055,-60.23235490799048,Açaí,Latossolo,26.79599072953342,19.40082523683417,50.401606451938584,0.7647440351640556,3832.2151999659786,906.1353556433176,67.39024823858684,3.8599168152596475,26.276781199054838,45.95972198214987,2682.587392467316
B175,-2.015024314881634,-59.976466361760586,Cacau,Neossolo,47.89848338115845,17.158606422450454,40.81715448321923,1.0,2779.32121433449,957.2970977906602,50.52309140386606,5.0518153365144665,28.75438973832411,48.37500551278644,2307.935455611863
B176,-2.7353656217230435,-60.2769238069114,Cacau,Argissolo,17.843151864353075,26.174090600106503,48.551854034379126,0.5708432965537219,3791.556237965073,959.4696394625487,60.044210080227856,3.4540575790759953,25.995036641651165,39.014967357434486,2326.2843765175107
B177,-2.8979447099191926,-60.115521032721475,Açaí,Latossolo,15.13171504277007,15.241480909403073,45.970105578631234,0.5079802716686572,3752.533543065005,897.4657529393734,76.40683674062824,4.775424255178005,29.416765835583814,37.01583505351343,2559.4628899212366
B178,-2.6253134936912454,-60.06789684030973,Açaí,Neossolo,35.18654137404494,25.79722684849515,53.54477405350013,1.0,4269.870905553636,953.8182165671559,53.02344356075454,5.274539271667497,30.449349515603423,45.48905434719065,2401.275111465306
B179,-3.199842973642041,-60.154716732068565,Cacau,Gleissolo,28.700315995257892,17.613588623883782,38.54357627698352,0.47633142614345303,3517.500657434328,925.6272533742292,46.931407344567546,3.939230766219218,27.29467992091651,41.79727764220123,2259.990754074291
B180,-2.327348195186873,-59.005373902826946,Castanha,Argissolo,27.92539162796613,17.270268374060535,56.047202853409935,0.6307528171734438,4184.37305699003,873.392972750893,59.12723863324357,4.620185665559511,29.71479346277803,47.36077058489197,2315.173044246951
B181,-2.0024677357028877,-58.85528070041572,Cupuaçu,Argissolo,28.981857942068356,21.789631226268583,54.13053313911339,0.8554133782802207,3924.8569911353243,741.7258153549742,53.70909393106108,4.466838234414393,26.399990994463963,33.172573081752354,2515.362105825166
B182,-2.5999638481763396,-59.01195821011971,Castanha,Argissolo,32.61997518831789,13.734281742919931,49.93393221634985,0.7330521961123712,4542.112195877493,869.6417425150195,55.4481586549857,2.895974133931527,28.03256233912599,36.200492846343735,2398.853442594399
B183,-2.2232592143542056,-60.455616151998804,Açaí,Gleissolo,28.590194287844717,12.91144232193015,50.21845982301972,0.41161295350586263,3277.4239716169577,866.7374582060361,55.169476812905984,4.726382195568962,29.78463687983197,46.189567381476095,2739.385197696822
B184,-3.190300153537554,-58.95599182862572,Castanha,Neossolo,29.8020249765614,19.675964714917036,52.236361740551594,0.7555576565314648,3518.9875999155,1052.9802940395052,60.07929338766954,6.482235534710062,27.479920486222422,45.274724494119745,2426.991535491879
B185,-3.0831719030326257,-59.11824651870634,Açaí,Neossolo,34.37556141779189,18.860938623058665,44.1775069721551,0.36287402269972585,2670.8809552256703,703.8484344352528,46.22859360571543,3.3641955710625613,28.898329331141557,42.91168110010926,2463.2128526018264
B186,-3.4483957574453776,-60.029953706986,Cupuaçu,Neossolo,22.434981428987676,17.049297133285133,56.98024463238307,0.7764992707345306,3252.2753217842856,886.1610122488505,78.26141467332423,7.170016125727686,28.66721986867464,35.70507385664413,1799.5450285604861
B187,-2.5737413767892807,-60.49718639502373,Açaí,Argissolo,21.248855325442946,27.43586223817097,43.34889591883068,0.4976080507138345,4327.144042196182,692.8475903334033,46.131248804134025,4.2581974058630605,29.257990359076683,48.69885724675615,2513.067771827703
B188,-2.926275032066881,-60.29533347117935,Cacau,Argissolo,20.65926022098904,18.843506863167228,47.16717772667878,0.6457615221259363,4379.868037638873,822.716861076305,73.56928351633736,4.079743995884098,28.905454398723545,43.80396518984995,2412.8330259522654
B189,-2.674971745655403,-58.94258156734834,Cupuaçu,Gleissolo,32.56060635276411,23.31350949533845,45.47242433997515,1.0,3252.1194843447493,946.6063534173323,58.7870795495181,5.026816245294076,28.89667365314852,32.96483129183876,1961.724512397116
B190,-2.336973263009681,-58.72347411021034,Cupuaçu,Argissolo,31.368146316446015,18.326150693773897,45.65001491815312,0.2594266048201025,2543.12781200625,1033.6760030226287,61.061355358618115,3.1206765551824454,26.94623416556417,50.00127762538121,2829.8314284270045
B191,-2.4745630150296534,-60.123071559596845,Cacau,Argissolo,30.26820255453858,22.91481878382938,42.62228217554264,0.43633862898045084,3773.0972559146994,776.3188318306138,65.38848074227276,3.75287312304984,26.945447017882756,41.643016729447254,2403.8637038969914
B192,-2.5466963440582973,-59.211511138388616,Cacau,Gleissolo,26.327070991306417,21.183251692410728,49.74122357781229,0.8221802667996148,4624.452815684795,943.8666694284316,49.125330446031455,3.1534301797065574,28.41345217042875,31.56432467466764,2881.143623039034
B193,-2.370800812538805,-60.44800601484536,Cacau,Neossolo,24.174778807917605,23.647743598270843,47.10582861727108,0.7215771575684119,2389.5610861330388,888.6413107244477,51.61688414024819,2.657966862481001,29.181323467080553,47.40997627255784,2560.4658716987033
B194,-2.5230378505167854,-60.07974583221656,Cacau,Gleissolo,25.811186466158414,15.383482857228609,46.49403180215209,0.757966910486154,3365.810805457273,694.0199934197158,57.043295578629774,6.6517796365476904,25.860324645644255,47.37772926667974,2558.5732054635173
B195,-2.206322641125057,-59.29965968591085,Castanha,Argissolo,26.274806525040376,25.96272489315933,49.60471388507348,0.5991632911140211,3976.8781316713016,961.9994187856256,68.4927134123422,5.039300113642837,29.54267360352269,37.30081995315318,2528.8330636580586
B196,-2.964473871959772,-59.693768093658264,Açaí,Latossolo,21.892640024779578,14.935134321610679,46.7735319785777,0.800184817493345,5035.979152955744,874.1769999082519,56.097964969124824,5.47814413057413,26.7392980992338,41.34425065666653,2450.222809685829
B197,-2.889393585048884,-58.77202694461744,Castanha,Gleissolo,33.286377402476916,20.703308750009366,46.005892619746184,0.3688864706998402,3315.2865204004675,915.5939358290474,66.6904907394313,6.538308415720965,29.50069031978355,44.768674007825005,2215.192270072431
B198,-3.432286923877548,-59.88987752435936,Cacau,Latossolo,27.573277009411026,21.65600042343872,47.23740370749316,0.8510954239889763,3474.3503918159568,911.1160386890207,56.04226764612808,3.857493771334267,30.429582833693924,36.31672995291567,2116.4377081996927
B199,-2.4198180248758163,-59.130706480417516,Cacau,Gleissolo,34.89106335395212,22.150660853722183,51.93437557734298,0.8462201817432263,4183.533256760758,970.2909925810098,62.87524638812695,5.0040032306323745,29.315490213795584,35.54572424298681,1786.1747801208573
B200,-2.6116132910855656,-58.68302247355331,Açaí,Argissolo,19.608267800708298,19.83916453868823,51.626173763438246,0.47004626028819474,4523.414628123201,885.5722892043983,55.424125519120935,3.7098435217256487,27.027097203879777,49.54542451812747,2186.354872071886
B201,-2.045988234808908,-58.87104440396644,Cupuaçu,Neossolo,33.0685663802846,16.775660297860306,53.287505175572456,0.7213550125673265,5343.26702135658,880.8396831618841,60.25147116053302,4.325596593545281,27.714090472577013,41.12025838652725,2454.862523836174
B202,-3.042481519457784,-59.07048325322401,Cacau,Neossolo,34.431353265573975,17.329291762535167,43.8141225738011,0.5999939465385293,3921.1104172580813,975.6407987714317,67.36873337606794,4.891190149518394,30.185177307504684,38.51863284318277,2256.3521763592007
B203,-2.9709866450304805,-58.859610841770724,Cacau,Argissolo,28.945506179046028,16.696283137011946,51.56326067578507,0.6864550352843103,2377.775539056721,792.8267991917395,47.63957946694692,6.359229538009768,25.90672202154101,42.00810648378184,2480.1557876348693
B204,-3.2198780151332134,-58.56187526028994,Cupuaçu,Argissolo,32.63780817448163,19.398756809803036,53.121932603047114,0.760498413322767,3354.7803463315904,1039.2690461038142,68.52050369333739,4.246266690838161,29.260030841435018,48.83269337005457,2354.3445434935193
B205,-2.0451576668943314,-59.54998779683603,Açaí,Neossolo,35.91704640795123,22.285487323870978,49.672884424152436,0.5204656737398847,3392.31273441086,1134.6887518393623,54.748084476755906,6.814635530655401,29.162979808291542,39.303108660177394,2740.147794935148
B206,-2.2798109377443647,-59.347764695430186,Castanha,Latossolo,22.933011265774194,20.66579844096799,39.006200949645,0.6492624351570391,3867.0208822235973,954.0704695958381,52.99206027561873,4.211402339539098,28.56327350014623,41.6792624629036,2327.255512170791
B207,-2.0053171254675957,-59.97491332264566,Cupuaçu,Gleissolo,27.002379152141717,22.363205284476287,50.70039313570406,0.6035905125915243,4965.400553522875,1006.1335263476836,78.3124478071576,4.9259959014895385,31.42624541030434,44.085555897209375,2893.8519149498343
B208,-2.5595988678487807,-59.47026538362206,Cacau,Neossolo,27.903940173996922,16.74085259330132,42.4035523483332,0.5540197812607137,3993.6604153189446,909.3881261982207,56.34431962637551,4.890780838573117,29.840026774228292,30.121439948806977,2603.4469282160344
B209,-2.7047639304155267,-58.81921812375899,Cupuaçu,Neossolo,34.41410667631487,22.684665517501124,46.05620902545141,0.9499329748612173,4220.314520932881,829.7901356584588,47.84126550737114,7.225576567406442,30.92448254399126,48.56243023942941,1934.9219630776943
B210,-2.402311004341665,-59.419952771960595,Cupuaçu,Latossolo,37.93707073330084,17.143858336092613,49.22913785075188,0.637637483189742,3661.25977818974,884.3037009312571,69.7651112171046,4.50272096535897,29.35089418991233,44.908915354366854,2368.758382694458
B211,-2.441117162840751,-58.94436985326635,Cupuaçu,Argissolo,32.04010254479231,19.88014987322967,54.29641919086893,0.9056052910843659,1892.276619750565,951.452063088753,74.79812029761075,6.1797762765019835,28.863592509299732,45.00136993758238,2489.420121855596
B212,-2.922438007027212,-60.37171155447177,Cupuaçu,Neossolo,17.3962195957561,30.949629825962813,58.351604225675764,0.7823347237821375,3801.1352432837466,695.2643651473276,65.46062119744738,3.318096332433292,29.258654846694405,39.947686525395106,2053.176315916772
B213,-2.204742832310961,-58.79755585884913,Castanha,Neossolo,21.1266340540639,12.63057039413364,53.145420527524685,0.9420468967582691,4264.737466433449,873.6654577585747,59.74855175380263,6.68147419548143,27.032070141877714,42.687133822200806,2718.3811158770613
B214,-2.7595731357870705,-59.424623229441345,Cupuaçu,Neossolo,32.135401541647774,20.66326872256407,53.71551738288027,0.5970269579435615,4418.546185857891,858.4037983162798,48.007765255384655,5.737283339223603,30.981494453480586,54.81251054128147,2187.765849105505
B215,-2.961390601627161,-58.60862302310944,Cacau,Gleissolo,34.1893313704722,14.64584192348179,46.47425564174244,0.7355707859193689,2062.693133315856,863.4354229982364,73.51384945286217,4.889312838671791,28.784279749789707,34.63326526570668,1861.26607945145
B216,-2.1761360074729543,-59.33858080855577,Cacau,Argissolo,26.39691089504239,21.650073440184524,58.71343508078716,0.7129198179146703,3520.9957100259007,806.3497259726992,67.31859624001035,4.16170990055606,26.91910931960996,43.86126370868001,2437.2455549767765
B217,-3.4796011806366685,-58.964370905413645,Castanha,Neossolo,35.91833141763093,28.93461751547163,52.23664489020409,0.8483270108571098,3169.4814501340293,946.9832495636218,67.7590630819125,4.9212160048103355,28.582729759552734,40.63220265330601,2713.8733881259127
B218,-2.2026838958624784,-59.88598019841588,Castanha,Latossolo,43.64535790943903,25.07780571975222,39.35907409154186,0.6864006432674661,2571.3448364379533,1062.8396226696198,74.56632176800954,3.8023528469065146,23.082633068046533,32.480721177020605,2183.3241398358273
B219,-2.430755504656206,-59.949140999664024,Açaí,Neossolo,23.19599771628237,16.75715616504388,57.25446956624495,0.8197020812237692,2922.3302822271944,900.6843682967985,54.81649047297505,4.348770220136252,30.963069914083636,48.17249461902972,2604.656782855709
B220,-2.0404224179136485,-59.91885148121295,Castanha,Gleissolo,26.74264252280501,16.481247286592144,51.10023415802181,0.7247413626736953,4597.951628893288,1030.0323574016647,38.145784067700276,3.4039180109290212,29.175696394209872,42.60149442007145,2581.345352652077
B221,-2.3411694448755416,-59.615550265822634,Açaí,Gleissolo,25.371523376191075,17.01479627799256,45.89166478535906,0.7538947655383865,4711.7020303281515,764.1716876513944,48.26120616651247,6.579053135298478,26.755681732913253,40.709210666616485,2594.8309806752945
B222,-3.4272785186944428,-58.81560102236233,Açaí,Argissolo,30.111928611927954,19.93503293425572,58.68107711432112,0.5987993234589306,3621.6777525175994,814.4983572851219,82.08721814893191,4.306568088087076,29.406544521766563,38.053297308788544,2112.403213820614
